210909HeLa-YN2-7035-1.nd2	1109.843	107	-1	-1	1423.69	2819.5	2006.26	2153.42	2299.87	3386.76	2737.92	3170.21	2327.28	2638.7	1244.44	2406.63	1828.03	1506.73	1363.56	1839.83	2225.14	2927.72	2076.59	2058.31
210909HeLa-YN2-7035-1.nd2	1119.509	108	-1	-1	1424.68	2813.73	1996.94	2165.7	2357.65	3459.29	2824.62	3228.16	2318.56	2732.45	1246.55	2324.45	1877.51	1513.58	1365.56	1819.58	2358.63	3135.06	2127.31	2032.93
210909HeLa-YN2-7035-1.nd2	1129.503	109	-1	-1	1436.23	2879.96	1976.69	2459.79	2373.13	3506.7	2897.18	3244.93	2417.25	2821.41	1245.56	2343.6	1865.86	1517.26	1371.22	1817.49	2376.16	2915.22	2105.3	2152.18
210909HeLa-YN2-7035-1.nd2	1139.647	110	-1	-1	1423.73	2825.76	2017.7	2118.1	2247.39	3229.11	2699.49	3208.15	2302.25	2628.18	1248.77	2395.45	1825.88	1547.02	1387.06	1816.46	2499	2924.33	2172.03	2211.75
210909HeLa-YN2-7035-1.nd2	1149.851	111	-1	-1	1422.58	2823.85	1997.26	2126.28	2294.57	3309.88	2747.29	3238.17	2304.02	2651.11	1246.21	2442.61	1841.43	1521.53	1364.98	1807.59	2305.14	2915.48	2052.07	2186.86
210909HeLa-YN2-7035-1.nd2	1159.63	112	-1	-1	1425.85	2877.26	2015.36	2119.58	2218.47	3221.44	2706.95	3090.02	2303.94	2650.51	1249.17	2504.32	1870.53	1551.43	1384.81	1809.69	2351.66	3059.57	2167.67	2226.42
210909HeLa-YN2-7035-1.nd2	1169.53	113	-1	-1	1427.82	2824.82	1978.91	2158.61	2266.82	3277.58	2688.04	3066.56	2277.58	2685.75	1242.72	2495.84	1842.46	1517.31	1371.24	1802.42	2288.74	2887.85	1999.32	2144.16
210909HeLa-YN2-7035-1.nd2	1179.635	114	-1	-1	1431.18	2827.8	1977.48	2189	2325.68	3380.53	2643.23	3149.5	2304.11	2639	1249.83	2564.2	1903.24	1549.16	1379.77	1832.51	2403.66	2991.78	2178.44	2131.49
210909HeLa-YN2-7035-1.nd2	1189.536	115	-1	-1	1427.1	2801.29	1983.52	2202.78	2334.68	3338.35	2666.98	3149.83	2328.13	2645.78	1247.77	2534.87	1847.07	1528.75	1374.75	1823.67	2435.31	2928.71	2145.97	2090.12
210909HeLa-YN2-7035-1.nd2	1199.512	116	-1	-1	1425.35	2822.43	2019.3	2161.39	2272.34	3146.99	2617.59	3103.58	2324.16	2642.11	1247.78	2439.19	1854.9	1542.58	1376.4	1830.7	2480.15	3133.51	2168.31	2061.29
210909HeLa-YN2-7035-1.nd2	1209.567	117	-1	-1	1430.22	2778.4	1968.51	2218.33	2405.54	3384.15	2872.31	3264.27	2418.48	2749.94	1241.88	2442.77	1822.62	1521.35	1372.17	1812.17	2380.94	3104.71	2070.61	2101.1
210909HeLa-YN2-7035-1.nd2	1219.593	118	-1	-1	1426.36	2828.19	1984.56	2184.11	2354.38	3225.35	2753.3	3162.09	2394.61	2695.57	1239.72	2361.07	1836.94	1524.78	1371.17	1795.24	2281.77	2924.74	2084.81	2093.97
210909HeLa-YN2-7035-1.nd2	1229.522	119	-1	-1	1423.38	2814.28	2013.31	2122.62	2219.29	2968.39	2666.57	2992.61	2371.53	2554.88	1246.37	2437.24	1873.07	1532.03	1377.56	1830.79	2291.95	2771.19	2094.75	2139.19
210909HeLa-YN2-7035-1.nd2	1239.493	120	-1	-1	1428.92	2853.19	1985.73	2211.06	2372.65	3267.52	2724	3260.55	2412.63	2750.39	1246.79	2534.99	1934.55	1544.85	1385.58	1829.5	2297.66	2871.53	2098.99	2062.44
210909HeLa-YN2-7035-1.nd2	1263.343	121	-1	-1	1422.57	2337.68	1794.47	1877.53	1917.81	2706.94	2145.54	2591.18	2028.22	2205.03	1241.66	2167.54	1659.54	1447.32	1333.86	1771.74	2044.98	2387.59	1857.7	1843.03
210909HeLa-YN2-7035-1.nd2	1273.368	122	-1	-1	1421.91	2331.55	1781.58	1876.56	1930.63	2706.04	2124.45	2598.4	1996.55	2236.36	1245.11	2103.17	1602.94	1418.29	1323.16	1714.71	1933.26	2344.96	1782.61	1777.16
210909HeLa-YN2-7035-1.nd2	1283.206	123	-1	-1	1420.71	2322.96	1766.95	1879.67	1931.67	2681.98	2132.61	2600	1992.96	2267.15	1240.47	2023.64	1617.81	1427.75	1332.1	1691.13	2014.75	2379.03	1780.79	1769.84
210909HeLa-YN2-7035-1.nd2	1293.2	124	-1	-1	1420.77	2312.35	1761.89	1873.76	1938.06	2622.47	2134.87	2529.43	1990.4	2230.43	1244.71	2083.31	1637.38	1422	1337.71	1669.38	1912.33	2431.18	1737.18	1799.79
210909HeLa-YN2-7035-1.nd2	1303.246	125	-1	-1	1421.49	2312.21	1792.48	1850.76	1879.89	2491.75	2099.85	2429.74	1957.66	2141.59	1248.18	2025.35	1609.87	1427.63	1338.2	1668.2	2087.23	2265.82	1739.8	1805.33
210909HeLa-YN2-7035-1.nd2	1313.229	126	-1	-1	1415.85	2307.99	1771.36	1870.48	1924.28	2537.08	2139.17	2496.65	1959.87	2185.4	1248.88	2003.08	1627.66	1417.94	1336.64	1626.37	1970.95	2303.15	1753.21	1738.36
210909HeLa-YN2-7035-1.nd2	1323.201	127	-1	-1	1427.87	2355.43	1764.26	1981.26	1981.97	2682.16	2227.65	2566.32	2029.05	2301.3	1245.11	2018.99	1627.9	1422.03	1329.01	1630.05	1918.06	2231.16	1730.98	1784.28
210909HeLa-YN2-7035-1.nd2	1333.239	128	-1	-1	1419.21	2252.06	1779.39	1858.68	1922.44	2548.93	2182.77	2447.7	1960.26	2155.32	1246.91	2024.67	1645.24	1429.05	1334	1603.32	1867.85	2181.44	1712.57	1797.02
210909HeLa-YN2-7035-1.nd2	1343.404	129	-1	-1	1424.22	2287.97	1738.61	1905.9	1997.54	2653.91	2301.85	2504.45	2040.97	2267.07	1244.47	1999.38	1607.75	1422.82	1320.12	1597.69	1846.23	2265.84	1706.5	1804.14
210909HeLa-YN2-7035-1.nd2	1353.395	130	-1	-1	1418.12	2233.77	1771.34	1871.06	1955.36	2578.88	2216.49	2462.23	1988.88	2226.65	1240.91	2022.23	1596.1	1409.06	1314.42	1595.34	1789.29	2161.33	1703.87	1774.89
210909HeLa-YN2-7035-1.nd2	1363.351	131	-1	-1	1421.63	2258.88	1775.72	1862.94	1938.63	2563.42	2189.13	2440.42	1991.08	2194.5	1240.46	2020.83	1618.04	1421.62	1323.61	1589.96	1849.07	2144.12	1764.87	1823.03
210909HeLa-YN2-7035-1.nd2	1373.38	132	-1	-1	1422.82	2235.6	1791.17	1864.57	1942.68	2581.26	2159.69	2461.33	1958.08	2165.47	1246.16	1996.36	1626.85	1430.42	1324.45	1592.92	1911.36	2238.38	1782.91	1781.5
210909HeLa-YN2-7035-1.nd2	1383.286	133	-1	-1	1425.71	2309.94	1772.11	1901.13	2038.2	2686.04	2248.5	2558.45	1983.53	2265.14	1246.94	2025.45	1606.97	1437.12	1326.75	1595.43	1925.94	2297.53	1757.23	1740.84
210909HeLa-YN2-7035-1.nd2	1393.36	134	-1	-1	1422.01	2249.6	1793.3	1845.96	1899.95	2471	2063.31	2476.94	1919.06	2121.63	1242.18	2030.94	1602.71	1429.56	1323.55	1572.59	1908.4	2350.25	1787.03	1719.65
210909HeLa-YN2-7035-1.nd2	1403.232	135	-1	-1	1426.29	2239.56	1788.74	1849.41	1918.47	2477.11	2126.48	2497.92	1920.02	2094.45	1240.95	2002.22	1584.58	1414.04	1320.64	1573.3	1834.57	2273.4	1745.42	1719.14
210909HeLa-YN2-7035-1.nd2	1413.385	136	-1	-1	1416.8	2207.69	1779.39	1869.22	1990.84	2571.23	2180.44	2520.57	1931.26	2195.85	1238.13	1992.67	1586.34	1403.75	1317.24	1576.09	1742.62	2315.9	1726.92	1750.7
210909HeLa-YN2-7035-1.nd2	1423.399	137	-1	-1	1428.29	2300.82	1787.09	1959.5	2053.23	2722.28	2160.88	2527.1	2034.94	2281.88	1240.12	1979.18	1569.14	1410.34	1329.06	1570.17	1891.63	2296.49	1765.16	1810.41
210909HeLa-YN2-7035-1.nd2	1433.146	138	-1	-1	1416.91	2209.31	1769.81	1852.62	1951.75	2460.73	2095.01	2408.23	1944.97	2129.17	1238.96	1973.08	1565.82	1403.15	1310.07	1562.3	1743.19	2260.93	1675.57	1766.68
210909HeLa-YN2-7035-1.nd2	1443.333	139	-1	-1	1423.13	2189.1	1774.35	1870.56	1985.31	2478.55	2114.96	2423.17	1951.9	2136.04	1243.45	2009.87	1599.59	1418.26	1325.03	1566.73	1910.64	2373.12	1736.03	1761.13
210909HeLa-YN2-7035-1.nd2	1453.398	140	-1	-1	1430.07	2227.13	1750.54	1900.73	2035.91	2596.67	2177.72	2427.81	2007.24	2217.04	1239.74	2040.79	1601.16	1400.49	1318.99	1534.95	1726.93	2247.68	1691.76	1750.53
